Name,URL,Price,Comments,Specs
"أرض للبيع في حي الجنادرية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6045803,"2,100,000 ريال",كود: 1-539 تفاصيل فيلا ومطبخ دورة مياه درج داخلي وشقتين حوش مدخل سياره مشب خارجي مجلس رجال مقلط دورة مياه رجال صالة عائله وجلس نساء غرفة كبار سن مطبخ مع مستودع درج وسط الصاله فوق غرفة نوم ماستر و2 غرف اطفال مع دورة مياه ودرج للسطح و صاله رياضه وغرفة شغاله مع غرفة غسيل ملابس وعدد 2 شقه كل شقه مستقله عداد كهرباء ومويا تفاصيل الشقه مدخل رجال مدخل نساء مجلس رجال مع دورة مياه عدد 2 غرفه وصاله,"{'15 م', 'سكني', '360 م²'}"
"أرض للبيع في حي الجنادرية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6045786,"2,500,000 ريال",الكود : 3-539 تفاصيل فيلا درج داخلي وشقتين حوش مدخل سياره مشب خارجي مجلس رجال مقلط دورة مياه رجال صالة عائله وجلس نساء غرفة كبار سن مطبخ مع مستودع درج وسط الصاله فوق غرفة نوم ماستر و2 غرف اطفال مع دورة مياه ودرج للسطح و صاله رياضه وغرفة شغاله مع غرفة غسيل ملابس وعدد 2 شقه كل شقه مستقله عداد كهرباء ومويا تفاصيل الشقه مدخل رجال مدخل نساء مجلس رجال مع دورة مياه عدد 2 غرفه وصاله ومطبخ دورة مياه,"{'15 م', '628 م²', 'سكني'}"
"أرض للبيع في حي الجنادرية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6045669,"2,100,000 ريال",كود :2-539 تفاصيل فيلا درج داخلي وشقتين حوش مدخل سياره مشب خارجي مجلس رجال مقلط دورة مياه رجال صالة عائله وجلس نساء غرفة كبار سن مطبخ مع مستودع درج وسط الصاله فوق غرفة نوم ماستر و2 غرف اطفال مع دورة مياه ودرج للسطح و صاله رياضه وغرفة شغاله مع غرفة غسيل ملابس وعدد 2 شقه كل شقه مستقله عداد كهرباء ومويا تفاصيل الشقه مدخل رجال مدخل نساء مجلس رجال مع دورة مياه عدد 2 غرفه وصاله ومطبخ دورة مياه,"{'15 م', 'سكني', '360 م²'}"
"أرض للبيع في شارع الصواطي, حي العارض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D8%B7%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5821612,"3,750,000 ريال",**للبيــــــــع أرض سكنيه في ربوة الياسمين أفضل موقع بالقرب من جميع الخدمات ومقابلها جامع .* *-الموقع :* حي العارض ربوة الياسمين قريب من جميع الخدمات . طبيعة الارض زينه وموقع هادي *المخطط ** 3224 *-المساحة :* 500م٢ *-الواجهة :* جنوبيه. *- عرض الشارع :* 15م٢ *-الاطوال:* 20م٢*25م٢ _نستقبل عروضكم وطلباتكم_ .. _نتشرف بخدمتكم وتعاملكم_ .. تخصصنا : تسويق _إدارة أملاك *بصمــة المـنفذون للـعـقارات* *ج/0552515511 *ج /0530099023,"{'500 م²', '15 م', 'سكني'}"
"أرض للبيع في شارع عمر المؤدب, حي الصالحية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D9%88%D8%B3%D8%B7-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%A7%D9%84%D8%AD%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D9%85%D8%B1-%D8%A7%D9%84%D9%85%D8%A4%D8%AF%D8%A8-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%A7%D9%84%D8%AD%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6024406,"392,000 ريال",بيت شعبي عباره ارض يتميز انه مقابل محطة القطار,"{'8 م', 'سكني', '98 م²'}"
"أرض للبيع في حي عريض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6073534,"1,100,030 ريال",مخطط: ٣٠٩٥ قطعة : ٨١ مساحه : ١٠٠٨ م٢ الاطوال : ٢٨ في ٣٦ الشارع : ٣٠ نافذ على طريق النفوذ الـ٨٠ البيع : مليون و١٠٠ الف ريال للتواصل : ٠٥٥٧١٠٥٦٠٦ ٠٥٠٩٠٢٩٨٤٤,"{'30 م', 'سكني', '1008 م²'}"
"أرض للبيع في شارع ابن عساكر, حي الدريهمية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%B1%D9%8A%D9%87%D9%85%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%86-%D8%B9%D8%B3%D8%A7%D9%83%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%B1%D9%8A%D9%87%D9%85%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6013107,"6,377,740 ريال",للبيع ارض سكنيه بحي الدريهيمه بالرياض رقم العقار : 2435 المساحة: 3189م² يفتح علي شارع عرض 20م شمالا قريبه من: *حديقة الدريهمية *دوار منتزه سلطانة *مجمع النادي الرياضي *الملاعب الخضراء *نادي شركة المياة الوطنية يوجد فكرة تجزئة للأرض مرفقة #مكتب إبراهيم #القرعاوي #للإستثمارات #العقارية 0531665559 ابو محمد 0507165559 ابو صالح 0531815559 ابو أحمد نسعد بزيارتكم موقعنا https://ialqarawi.com/index.php,"{'20 م', 'سكني', '3189 م²'}"
"أرض للبيع في حي عريض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6069558,"1,080,000 ريال",الارض على شارعين ٢٠ متر بواجهات شمالية شرقية وتقبل التجزأة ل ٣ قطع للتواصل: 0543031487 0557105606 0509029844,"{'20 م', 'سكني', '900 م²'}"
"أرض للبيع في حي عريض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5978824,"607,500 ريال",مخطط : 2744 / أ القطعة  : 3495 المساحه : 900 م *مجزأه صكين* الشوارع  : 20 يليه 40 شمالي + رصيف يليه 20 شرقي + ممر 10 غربي سليمه من غرفة الكهرباء الطبيعة كف الحد : مليون و 200 ألف ترخيص الاعلان : 7200346189 للتواصل: 0543031487 0557105606,"{'20 م', 'سكني', '450 م²'}"
"أرض للبيع في شارع ابو بصير, حي الغنامية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%A8%D9%8A-%D8%A8%D8%B5%D9%8A%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5875162,"3,524,250 ريال",للبيع ارض مستودعات في حي الغنامية جنوب الرياض طريق الحاير ( الحوطة الجديد ) المخطط : 3258 القطعة : 143/2 المساحة : 2349.5 م٢ الشوارع : 30-30 الأطوال : شمالاً : شارع 30 بطول 32.2 جنوباً : قطعه بطول 30.7 شرقاً : قطعة بطول 78.79 غرباً : شارع عرض 30 بطول 70 ترخيص : 7200272285 س ت : 1009050813 للتواصل : 0543031487 0557105606,"{'2350 م²', 'تجاري', '30 م'}"
"أرض للبيع في شارع الغنامية, حي الغنامية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6033020,"160,000 ريال",الواجهة شرقية شارع ١٠ ظهيرة الشارع التجاري في الغنامية وواصلها الكهرب والماء للتواصل: 0557105606 0550414600,"{'سكني', '160 م²', '10 م'}"
"أرض للبيع في شارع ابو بصير, حي الغنامية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88-%D8%A8%D8%B5%D9%8A%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5875164,"7,020,000 ريال",راس بلك مستودعات في حي الغنامية جنوب الرياض على طريق الحاير ( الحوطة الجديد ) المخطط : 3258 القطعة : 113 المساحة : 5400 م٢ الشوارع : 30-15-15 الأطوال : 90 في عمق 60 البيع : 1200 ريال للمتر ترخيص : 7200272284 س ت : 1009050813 للتواصل: 0543031487 0557105606,"{'تجاري', '30 م', '5400 م²'}"
"أرض للبيع في شارع الجعيمه, حي الغنامية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AC%D8%B9%D9%8A%D9%85%D9%87-%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5875201,"262,598 ريال",مخطط ٣٠٢٢ القطعه رقم ٢٣٤٥/٣ مساحة القطعة : ٣٥٠.١٣ متر الاطوال : شمال : قطعة بطول ٢٩.٢٦ جنوب : قطعه بطول ٢٧.٥ شرق : قطعه بطول ١٢.٣٨ غرب : شارع عرض ١٠ متر بطول ١٢.٤٠ ترخيص الاعلان : 7200272319 س ت : 1009050813 للتواصل: 0543031487 0557105606,"{'350 م²', 'سكني', '10 م'}"
"أرض للبيع في حي الغنامية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9/%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%AD%D8%A7%D8%A6%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5876934,"74,368,700 ريال",ارض للبيع في حي الغنامية نوع الصك : زراعي مخطط : 3258 ( مخطط مستودعات ) قطعة : 205 المساحة : 165.263 م٢ تصنيف القطعة : تجاري - مستودعات مميزات القطعة : . على طريق الحاير ( الحوطة الجديد ) مباشرةً . بالقرب من مدينة الملك سلمان الصناعية . بالقرب من قاعدة الملك سلمان الجوية . تبعد عن وسط الرياض ٣٠ كم . تبعد عن حراج بن قاسم ١٠ كم . تبعد عن الدايري الثاني ٣ كم . الأرض معتمدة بأمانة منطقة الرياض ( تجاري - مستودعات ) . تقع في مخطط مستودعات قائم ومكتمل الخدمات للتواصل: 0543031487 0557105606,"{'60 م', 'تجاري', '165264 م²'}"
"أرض للبيع في شارع البعيجاء, حي السلي, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D9%8A/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D8%B9%D9%8A%D8%AC%D8%A7%D8%A1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6046189,"21,600,000 ريال",السلام عليكم ورحمة الله وبركاته يوجد لدينا ارض مساحتها 7200 م مخطط مستودعات وعليها رخصة بناء ، قريبه من شارع الأمير محمد بن عبدالرحمن ، وقريبه من الدائري وعلى أربعة شوارع وحدودها وأطوالها كالتالي : شمالاً : شارع عرض 36م بطول 90 م جنوباً : شارع عرض 30م بطول 90 م شرقاً : قطعه رقم 61 بطول 80 م غرباً : شارع عرض 30 م بطول 80 م رقم ترخيص الاعلان 7200394841 رقم رخصه فال للوساطه 1100046165 للتواصل 0546712242,"{'36 م', '7200 م²', 'تجاري'}"
"أرض للبيع في شارع عبدالخالق, حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AE%D8%A7%D9%84%D9%82-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5966368,"850,000 ريال",ارض بمخطط الخير الدكاتره ٣٤٢١ المساحة ٣٦٠م شارع ٢٠ جنوبي الطبيعة كف السوم ٨٣٠ الحد ٨٥٠ الف رقمها ٣٥٠ مباشر ____________________ مجزأة بمخطط الخير ٨٢ المساحة ٣٦٠م شارع ٢٠ جنوبي الحد ٧٧٠ الف رقمها ٥٣٦ مباشر —————————- زاوية في مخطط الخير ٤٥ ٢٠ غربي ١٥ شمال مساحه ٢٣٧م رقمها ٣١٤٩ شور ٦٩٠ الف مباشر _______________ مجزأة بمخطط الخير ٤٥ ٢٠ غربي مساحه ٢٨٢م السوم ٧٠٠ الف ٧٣٠ الف رقمها ٣١٤٩ مباشر —————————- يوجد لدينا عروض اخرى بمساحات مختلفه .. ويسعدنا استقبال العروض من المالك ~~~~~~,"{'20 م', 'سكني', '360 م²'}"
"أرض للبيع في شارع عبدالخالق بن عبيدالله, حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AE%D8%A7%D9%84%D9%82-%D8%A8%D9%86-%D8%B9%D8%A8%D9%8A%D8%AF%D8%A7%D9%84%D9%84%D9%87-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5981287,"780,059 ريال",✍️ مخطط ٤٤ مواصفات مميزة ونادرة💫💫 شارع ٢٠ شرقي الأطوال ١٤ ✖️ ٢٣ المساحة ٣٢٢م رقمها ٣١٥١ الطبيعة ممتازة الحد ٨٩٠ ألف شور ٨٧٠ الف يوجد فيديو للطبيعة مباشر مباشر ~~~~~~~~~~~~~~~ يوجد لدينا عروض اخرى بمساحات مختلفه .. ويسعدنا استقبال العروض من المالك 0554647511 _________________,"{'20 م', 'سكني', '320 م²'}"
"أرض للبيع في شارع عبدالخال, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AE%D8%A7%D9%84-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5954862,"2,101,820 ريال",ارض زاوية في مخطط الخير ٣٥٣٨ المساحة ٨٣٤ م (تتجزأ ٣ اجزاء) شارع ٢٠ شرقي ٢٠ شمالي طبيعتها شرط السوم ٢ مليون و٢٦٠ البيع قريب مباشر ~~~~~~~~~~~~~ يوجد لدينا عروض اخرى بمساحات مختلفه .. ويسعدنا استقبال العروض من المالك ————————-,"{'20 م', '841 م²', 'سكني'}"
"أرض للبيع في مدينة حريملاء, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D9%84%D9%87%D9%85-304-%D9%85%D9%84%D9%87%D9%85-%D8%AD%D8%B1%D9%8A%D9%85%D9%84%D8%A7%D8%A1-5768320,"50,000,000 ريال",ارض زراعية للبيع في ملهم على شارعين جنوبي وغربي 50 متر ومن الشمال مجرى سيل ومن الشرق جار واحد فقط يوجد ٣ آبار تحتاج صيانة ويوجد مبنى قديم مرفق في الصور بعض المعلومات السوم 800 ريال للمتر قريبة للنطاق العمراني تقريباً 700 متر ربما تحول الى صك سكني في 2027 للأستفسارات رقم رخصة فال للوساطة والتسويق: 1200020334,
