SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
CJ6816-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,35.25,,22.5,22,,,,,23.5,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/CJ6816-1_Eugene_CotDakBro_Espresso_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6816-1_Eugene_CotDakBro_Espresso_1022_BK_HR.jpg,,,,,,,,,,,,,,EUGENE CLUB CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=CJ6816-1
107-30,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,46,,15,17,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/107-30_Watson_1_HR.jpg,,,,,,,,,,,,,,,WATSON SWIVEL BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=107-30
H6872,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6872_Warren_FenwayTaupe_MD_0423_HR.jpg,,,,,,,,,,,,,,,WARREN COCKTAIL OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6872
7165,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,42.75,,23,21,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_3_HR.jpg,,,,,,,,,,,,,WALLY RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7165
2YO,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,20.5,18,,,,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2YOSWB_YourWay2_FinCyr_RM_1024_HR_96645.jpg,https://www.hancockandmoore.com/Documents/prod-images/2YOSWB_YourWay2_FinCyr_RM_1024_SO_HR.jpg,,,,,,,,,,,,,,YOUR WAY MODERN OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2YO
6113-P,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,37.5,42,,18,24,,,,,26.5,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6113-P_Brogan_WC1_HR.jpg,,,,,,,,,,,,,,,BROGRAN LOUNGE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6113-P
7165-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,42.75,,23,21,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_3_HR.jpg,,,,,,,,,,,,,WALLY POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7165-PR
4151,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,37,35,,19,21,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4151_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4151_4150_HR.jpg,,,,,,,,,,,,,,RESERVE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4151
6802-3-Q,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,39.5,34.75,,75.5,21.5,,,,,25.5,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6802-3-Q_Reynolds_TibDoe_Chestnut_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6802-3-Q_Reynolds_TibDoe_Chestnut_1022-BK_HR.jpg,,,,,,,,,,,,,,REYNOLDS SOFA,,,,,,Shown with L nails.  Standard with A nails.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6802-3-Q
6554,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,18,22,,51,18,,,,,22,,17.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_FroCha_Plat_1018_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_FroCha_Plat_1018_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_LizGil_OWD_0419_HR.jpg,,,,,,,,,,,,,VICTORY BENCH,,,,,,Photographed in Frolic Champagne with Platinum finish.; Photographed in Lizard Gilt with Oiled Walnut Distressed finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6554
6699ST-PL,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,28.5,41.75,,19.25,19,,,,,25,,19.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6699ST-PL_Vince_KeenanSteel_0422_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6699ST-PL_Vince_KeenanSteel_0422_BK_HR.jpg,,,,,,,,,,,,,,VINCE OFFICE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6699ST-PL
6551-MS,,,,,,,,,,,,,,,,,,,,,Swivels and Swivel Rockers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,30,,20.5,20,,,,,28,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6551-MS_Vivi_OrsPar_CocCroSil_0419_HR.jpg,,,,,,,,,,,,,,,VIVI MEMORY SWIVEL CHAIR,,,,,,Photographed in Orson Parchment and Coco Croc Silver.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6551-MS
140-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,26.5,44.5,,19.25,19.5,,,,,39.75,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/140-30_Viceroy_BG_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/140-30_Viceroy_RepGra_Ebony_0419_BK_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/140-30_Viceroy_RepGra_Ebony_0419_HR.jpg,,,,,,,,,,,,,VICEROY SWIVEL BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=140-30
1044,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39.5,45,,21.75,20.5,,,,,26.5,,21.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1044_Sadler_MT_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1044_Hulton-Chestnut_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1044_Philosophy-Chocolate_JR.jpg,,,,,,,,,,,,,SADLER HIGH LEG RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1044
7165-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,42.75,,23,21,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-28-2017_12-25-12_PM_3_HR.jpg,,,,,,,,,,,,,WALLY POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7165-PRB
2Y22,,,,,,,,,,,,,,,,,,,,,Sectionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,38,36.5,,47,20,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2Y11_2Y10_2Y13_2Y22_BayPar_Java_1024_HR_38568.jpg,https://www.hancockandmoore.com/Documents/prod-images/2Y21_2Y14_2Y22_FontBisq_Cyrus_1024_2_HR_90454.jpg,https://www.hancockandmoore.com/Documents/prod-images/2Y21_2Y14_2Y22_FontBisq_Cyrus_1024_BK_HR_50313.jpg,https://www.hancockandmoore.com/Documents/prod-images/2Y21_2Y14_2Y22_FontBisq_Cyrus_1024_HR_75728.jpg,https://www.hancockandmoore.com/Documents/prod-images/2Y11_2Y10_2Y13_2Y22_BayPar_Java_1024_BK_HR_77793.jpg,,,,,,,,,,,YOUR WAY MODERN RAF LOVESEAT,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2Y22
7128,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.75,39,40,,22,21,,,,,23,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7128_Martini_MT1_HR.jpg,,,,,,,,,,,,,,,MARTINI RECLINER,,,,,,This style is not available without nails or with nails spaced around the arms. Nail placement is standard as shown.,,,https://www.hancockandmoore.com/Products/Detail?SKU=7128
6880-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,38,33.5,,69.5,20,,,,,23.25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6880-3_Voyager_TibIro_Dune_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6880-3_Voyager_TibIro_Dune_0423_BK_HR.jpg,,,,,,,,,,,,,,VOYAGER SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6880-3
1044-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39.5,45,,21.75,20.5,,,,,26.5,,21.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1044_Sadler_MT_HR.jpg,,,,,,,,,,,,,,,SADLER HIGH LEG POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1044-PRB
140-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,26.5,38.5,,19.25,19.5,,,,,33.75,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/140-30_Viceroy_BG_HR_12406.jpg,,,,,,,,,,,,,,,VICEROY SWIVEL COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=140-24
5469,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,37,43.25,,20,21.5,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5469_Greyson_ST_HR.jpg,,,,,,,,,,,,,,,GREYSON CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5469
6835-S,,,,,,,,,,,,,,,,,,,,,Swivels and Swivel Rockers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,39.25,34.25,,23,21,,,,,25.25,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6835-S_Ryan_KeenanStone_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6835-S_Ryan_KeenanStone_0423_BK_HR.jpg,,,,,,,,,,,,,,RYAN SWIVEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6835-S
150-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,21.5,46.5,,19.5,17.25,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/150-30_Ryder_BG_HR.jpg,,,,,,,,,,,,,,,RYDER SWIVEL BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=150-30
7184-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40.5,40,,22,20,,,,,24,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_HR_28458.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_OPEN_HR_86164.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_BK_HR_13732.jpg,,,,,,,,,,,,,SABINE POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7184-PR
6889-1,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,33,42.25,,18,22.5,,,,,23.5,,17.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6889-1_MauCre_TibLigBlu_Java_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6889-1_MauCre_TibLigBlu_Java_1023_BK_HR_23969.jpg,,,,,,,,,,,,,,RUTLEDGE WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6889-1
9029ST,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,36.5,46,,20,20,,,,,27.5,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9029ST_Runyon_EX_HR.jpg,,,,,,,,,,,,,,,RUNYON SWIVEL TILT CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9029ST
6835-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,39.25,34.25,,23,21,,,,,25.25,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6835-1_Ryan_AtmTau_Java_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6835-1_Ryan_AtmTau_Java_1022_BK_HR.jpg,,,,,,,,,,,,,,RYAN CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6835-1
7106,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,40,41.5,,20.5,20.5,,,,,24.25,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7106_Rugby_MT_HR.jpg,,,,,,,,,,,,,,,RUGBY RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7106
164-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21.75,40.75,,19.25,18.5,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-12-2017_6-27-50_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-12-2017_6-27-50_AM_2_HR.jpg,,,,,,,,,,,,,,RADIUS SWIVEL BAR STOOL,,,,,,"Shown with ""J"" nail.  Standard with ""A"" nail.; No footrest available.  Swivels and returns.",,,https://www.hancockandmoore.com/Products/Detail?SKU=164-30
6835-O,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,20.5,18,,,,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6835-0_Ryan_AtmTau_Java_1023_HR.jpg,,,,,,,,,,,,,,,RYAN OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6835-O
227-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,35.5,,17.5,19.25,,,,,32.5,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/227-30_Proximity_HydParMocBur_Espresso_0422_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/227-30_Proximity_HydParMocBur_Espresso_0422_BK_HR.jpg,,,,,,,,,,,,,,PROXIMITY COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=227-24
6788-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,36,33,,23.5,22.25,,,,,28,,20.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6788-1_Prescott_HydParCheBur_Mesa_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6788-1_Prescott_HydParCheBur_Mesa_0424_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6788-1_Prescott_HydParCheBur_Mesa_0424_BK_HR.jpg,,,,,,,,,,,,,PRESCOTT CHAIR,,,,,,Shown with H - Antiqued Nail.  Standard with A - Hancock Nail.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6788-1
1089,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,39.5,42.5,,20.5,18.5,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_6-03-05_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1089_Powell_-Hulton-Chestnut_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1089_Powell_Document-Ocean_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1089_Powell_Document-Tobacco_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1089_Powell_Philosophy-Chocolate_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1089_Powell_Philosophy-Navy_HR.jpg,,,,,,,,,,POWELL RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1089
1089-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,43,,20.5,18.5,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_6-03-05_AM_1_HR.jpg,,,,,,,,,,,,,,,POWELL POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1089-PRB
227-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,41.5,,17.5,19.25,,,,,38.5,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/227-30_Proximity_HydParMocBur_Espresso_0422_HR_32622.jpg,https://www.hancockandmoore.com/Documents/prod-images/227-30_Proximity_HydParMocBur_Espresso_0422_BK_HR_22904.jpg,,,,,,,,,,,,,,PROXIMITY BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=227-30
6791-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,40.5,35.5,,72,22,,,,,23.25,,19.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6791-3_Porter_TibDoe_SonBuf_Bark_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6791-3_Porter_TibDoe_SonBuf_Bark_0423_BK_HR.jpg,,,,,,,,,,,,,,PORTER SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6791-3
6835-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,39.25,34.25,,71,21,,,,,25.25,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6835-3_Ryan_FenTau_Java_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6835-3_Ryan_FenTau_Java_0423_BK_HR.jpg,,,,,,,,,,,,,,RYAN SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6835-3
6791-O,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,17.5,,23,17,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6791-O_Porter_MarGra_Java_0422_HR_72692.jpg,,,,,,,,,,,,,,,PORTER OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6791-O
7184-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40.5,40,,22,20,,,,,24,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_HR_30671.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_OPEN_HR_45396.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_BK_HR_30671.jpg,,,,,,,,,,,,,SABINE POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7184-PRB
1044-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39.5,45,,21.75,20.5,,,,,26.5,,21.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1044_Sadler_MT_HR.jpg,,,,,,,,,,,,,,,SADLER HIGH LEG POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1044-PR
024,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/024_Plantation_89490.jpg,,,,,,,,,,,,,,,PLANTATION OTTOMAN,,,,,,Shown with optional nail treatment.; Standard with A nail head-to-head.,,,https://www.hancockandmoore.com/Products/Detail?SKU=024
045,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,32.5,18.75,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/045_Plantation_BO_PR.jpg,https://www.hancockandmoore.com/Documents/prod-images/045_Plantation_BO2_PR.jpg,,,,,,,,,,,,,,PLANTATION BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=045
1089-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,43,,20.5,18.5,,,,,24.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_6-03-05_AM_1_HR.jpg,,,,,,,,,,,,,,,POWELL POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1089-PR
UL6327-1-C,,,,,,,,,,,,,,,,,,,,,Game Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,26.75,32,,17.75,18.5,,,,,25,,18.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/UL6327-1-C_Pinrose_HutBir_Graphite_1120_HR.jpg,,,,,,,,,,,,,,,PINROSE CHAIR,,,,,,Game chair casters are standard as shown and cannot be switched.,,,https://www.hancockandmoore.com/Products/Detail?SKU=UL6327-1-C
044,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,30.5,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/044_Plantation_BO_PR.jpg,,,,,,,,,,,,,,,PLANTATION BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=044
1004-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,38.75,42.5,,21,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1004-PR_Sterling_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1004-PR_Sterling_2_HR.jpg,,,,,,,,,,,,,,STERLING WING CHAIR POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1004-PRB
1004,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,38.75,42.5,,21,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1004_Sterling_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1004_Sterling_2_HR.jpg,,,,,,,,,,,,,,STERLING WING CHAIR RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1004
043,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,30.5,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/043_Plantation_BO_PR_32502.jpg,,,,,,,,,,,,,,,PLANTATION TUFTED BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=043
